video_url,author,text,time
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sayaadr6869, @beggio3275  ha garena? Game nomer 1 di dunia itu? Ampun,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@apiy2462, @musmus4210  bukaj Brando yang ngelove tapi orang Laen yang bntu ngurusin yt nya,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@amarfauzan9965, @musmus4210  untuk memenuhi hasrat kesenangan bocil,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Reyana929, @eheh8059  jokes yang gagal lebih tepatnya mabro,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@maverickozora3964,Ciri ciri sponsor adalah menaro link download di deskripsi,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@fajararisviandi7941,BOCIL SPONSOR Menyerang 😂✌️,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@mracha8899, @beggio3275  🎉,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@AgusPedhot_, @abdillahhusin3688  gk tau joke ala brando ya?,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@jemsbots," @raff3319  biarin aja, umur segini emang sering halu",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Kar97Lk,Bapak mu endrose itu dlu permintaan view dek,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@AgusPedhot_," @Kar97Lk  endors itu, kalau main doang mah dideskripsi ga dikasih link download",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arnoldgagah7692, @beggio3275   berati ml endorse,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rizkys_p8786," @raff3319  Jokes kamu gk kern,soalnya COC buatan SUPERCELL GARENTOD juga gk terlibat",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rezkyagissatria9924,O,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rezkyagissatria9924, @beggio3275  p,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@RahmanRahman-yj4fl,Hahaha,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@RahmanRahman-yj4fl,Lembek,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@syifaazharhidayatulloh7289,Yuk hamil ari ari,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@icikiwir1601, @syifaazharhidayatulloh7289  🤨,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@idhamak1740,Ya jelas,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@atirah8885,Hhhh,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@NKRI_HARGA_MATI321,Wkkk,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@dilangazalaa3706,Party 😅,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muhammadjalaludinanwar585,😂,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@andryanr6166,🤣,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rivalmaliyanto2614,Dengan muka polos nya wkwkwkw,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@jimmytarigan69,😂,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rokofilter4192,Haha iya ya kocak liatnya sumpah😂,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@pradikisaputo8719,52424,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rezahidayat7768,"Gatau dah, kurang minum kali 😂",1 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ilmianti4912,Ygy,1 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@waonealpenliebe6400,😂,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@pujianto7639,Awok😂GW UDAH TH 14,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ekelekelkamudi9271, @pujianto7639  seperti nya cmn kta yang bru liat video windah yang ini hehe,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nurhayatiamkep3971,Awok gw th 10 gw gk main lagi karena dikatain temen gw yang th 14,2 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@fase_4_is_real, @nurhayatiamkep3971  baru 7 gw,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@xtremecell7565,"​ @fase_4_is_real  gw baru th 3
baru main hehe",2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@_-75..., @pujianto7639  dia duluan keknya karena udh 1 tahun yg lalu:/,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@cecepujangcecep3391,skrng udh ad th 15 bg😎,1 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Nabilaazzahra9803,Aku masih TH 7,1 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@mansky_2202,Bantu nilai editing aku udah mirip bang Budi01gaming belom 😭🙏🏾 klo ada saran saran komen aja,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@mirlinium,🗿,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@kholisgaming3926,1,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sekaiissky,Ya,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hazraa,mantap,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ramaandika3129,Halo bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Zx4nL,gk mau,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@aparinnn,:v,3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@funtimefreddystreaming6243,Ok,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@faizrifqi7,Tunggu magrib,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sidoge2744,Gak mau,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@wennn777,.,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@me-bz6wj,Ok,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@15ivanferdiansyah70,Hm,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Hkmmmm.,Sepii,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@HARIWITS,"""Saya YouTuber pemula""
""Ngedit Vidio sendiri 😔""
""Saya Doakan Kelean Sehat Selalu ❤️💖💕💞""",3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@oscarfz7625,🔥,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@dzakialghifari8041,Gg,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hipp038,P,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@junpeyy6913,Y,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@XCLEANFPS,Bang minecraft,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@DaffaKZT,Y,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@fawashidqi,Gg,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ianwastakenxx,Hi,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@miichaaeellll,Woi,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@LiverKade,GAAK,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ahmadfahryn4191,Mantap,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Hejedx,Lol,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rapa624,P,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@webshind,Ok bang tapi aku sagne dengan intronya,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@galanghandika1996,Brando🤣,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@akuarisalkenbang6829,Bang windaaah love komenku,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hendrik68,Endors,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rezkyindrasetiawan7051,Kok gak live bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ZainCaph,P,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@fauzanmuhammad3483,Sponsor Geming,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muhilhambintangsymar5121,Mantap bang mama mu pasti bangga,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ucoksenyum5811,Udah lama rilis bng👍,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@zerop6966,Mantap bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@seynime1863,Hebatt,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@liongitoro970,halo,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@raikenval,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@diiyoonn.10, @bangryangmg  ey,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@mrryuka1903,Waduh gak live,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hadifalarif7926,🗿,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Rhass.,🤯,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@aldsp500,Woi,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@aldsp500,Mana live,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@diiyoonn.10,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@joshuab.t.6032,Ok bang aku download,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@RizkyHaidar,Aku sudah upgrade ke th 14,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bayupamungkas1810,Bang Main Minecraft,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@fahryalbarferdinand5739,Mode malam bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@facecat1205,Endors,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sarafudin9408,Iya,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@zihemo0435,Ok bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@tuhimanone5926,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@danzzws4988,Gua maren yg bilang ada diamond dideket lava,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rizkykurniawan3888,GG,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@iwayanindraprakasa-1857,Oke,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Alip631,Aku pensiun,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@stevenstone8703,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@blackwhite7253,Ok bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@MrPalopo,Siap,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ADS2512YT,Mmm,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@NikeOly,okok,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@radittiyamusanak69,Halah sponsor kamu brando,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@afian6083,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@AjangGaming07,Bang main codm bang hehehe 😁,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arusha_,GG,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@yosef_251,owkey,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@faizz7552,BOCIL SPONSOR,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rzmm12,OKE BANG ^_^,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@reykematian1664,Kira in live bang bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@iqbalgembull0854,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arjgaming6230,Males bang gak ada Klan yg rame,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arthursynthesisone3559,Aku masih main bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@midtmarc,Ok bg,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sepaynaz1010,"Windah
Assalamu'alaikum maaf ganggu
kak liat deh game gw. Kalo kurang toxic dan barbar kasih saran thanks!!!!!",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muhammadrakaatmaja2962," @HARIWITS  iya makasih sudah doain, tapi kalo kamu ngedit sendiri memangnya kenapa? Aku tidak perduli",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Yovebhppp,Ok,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@danangski2478,Endorse,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rafkadwiputra2792,Bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ddaliusmiaw,Promosi🥴,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rafaaditya6328,Halo bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Wellths, @mansky_2202  dih ngatur,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@civyegaming1069,Digaji brpa bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@mrifai8018,Yah ku kira live,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ryuzuorihara6193,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@luthfiardiansyah5285,I LOVE YOU BANH WINDAH😭❤️❤️,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@dimasay2777,Sponsor ya banh,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@henryhenry8346,Ini Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@windahbasudara3551,Sponsor gaming,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@atikkaromah9vcnur417,Main dragon city bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rhusli2116,"Bang brando main A WAY OUT 
sama bang Sendy",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bilalramadhani4692,Ok bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arfanfadhilff5558,Halo bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ervina948,Sponsor gemink,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@fauzanlintang9308,Bocil seponsor menyerang bang wkkw,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rinoardiansyah4360,Main Gt lagi,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ni99aschannel,Ok,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arfanfadhilff5558,Kn,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@13.aprilaonkaazhikaputra10,LIVE DML JAM BERAPA BANG?,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@kiraa_ryuu,Tunggu aku ounya suami :v,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arfanfadhilff5558,GG bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@erickchrictian5241,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@kristofer2820,Bang pake pelenton super bang yang gambar tong besar terus ada bacaan tingkatkaan,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muhammaddaryono489,live streaming in lagi dong wkwkwr,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@gojosatoru6951,endorse,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@maulanaahmad5203,Telat,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@maulanaahmad5203,Lu telat bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nizamvenomura,Siap wkkwkw,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@FM-lj5ih,Okeh,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muhammadriski6540,Mantap bang👍,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Njk-cl3sq,Ok bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@catracadudasa348,Hi bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@YEOKER,Hehehehehe gak main maaf nanti insya Allah main,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ramdhanirizky4095,PROMOSI,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Armanmlnaa,Aku sudah lama main coc,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@gilang7930,"Tingkatkan
Cepatkan
Bayar!!",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Macromastix, @mansky_2202  belum masih burik kaya game yang mau tutup 8bit wowkowkwow,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hisamrambadi4176,Bang aku pensi lagi jadi main lagi COC nya,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@megalodon424,Bang Main game AOV bang!?,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nopalllslowdamanik805,Bang masukkan gw bang ke klan mu bg,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@flyhigh8831,Pansoss,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@NovaD_amoure, @mansky_2202  kamu udah kaya budi0000000001111,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muhamadnabil5657,👹,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@haha-mf6bc,P,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@haha-mf6bc,🗿🗿🗿🗿,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hikmahrezeki5819,Bocil sponsorr menyeranggggg,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@gaktau5026,Endors moment :v,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ampunom7006,bang main dragon mania legend,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ahmadfauzan8866,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Channo9384,"Minta like
(ngemis)













Canda",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Pitoeng1,"Mager bang lama upgrade2nya, coba ada yg top up in :/ langsung th 14 gw",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@AjarinAku,PROMOSI TRUS IYA HAL ADA PERTIMBANGAN ADA BOCIL BOCIL DI PENCET ITU DI PENCET ITU DI ORIGINAL OKE ADA BOCIL 🙏😀 DI ORIGINAL OKE ADA BOCIL BOCIL BOCIL BOCIL BOCIL BOCIL DI PENCET DI PENCET DI ORIGINAL OKE DI ADVENCE ADA DI ADVENCE DI PENCET ADA PERTIMBANGAN ADSEN ADA PERTIMBANGAN ADSEN DI PENCET DI,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@kolakdurian,Aku udh download,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Bayusaputra-iv1hk,Sponsor🤣,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@akudanu1407,Bang aku prematur gemink,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Midnight-yh6bt,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nurkholis1300,Udh th 14,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@m.ridwansaputra2873,ga ada duit:( wkwkw,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@tikasari977,Tolong promoin akun th 11 max bang. Aku mau jual buat kebutuhan istri lahiran bang sapa tau ada yang minat,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@dilan815,Hp ku kentang bg gk bisa main maaf yah bg hehe,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@iqbalhidayat7411,Gg,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@amicia672,TEORI SPONSOR,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@yuniascharisto8333,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@cyclo-_4608,salam dari th 14 max broo,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@letonz2836,sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@riansck,sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@williamcehristohper232, @bangryangmg  ~qq~qqqq,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@wiwikaja116,Akhirnya lu mainin coc bang gw seneng,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Verdoxen097,Bang play opm games yang sangat saya suka,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@malihiip9251,Okeh bang Brando,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nicoverdian6966,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Bernard2812,wah bang opening lu tuh :),3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nicoverdian6966,Sponsor gaming,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Just_Suf13,~Endorse~,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@shinvers5611,Bang rata rata orang ingris,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@jerrxy6292,Bocil sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ikhsannurmei9382,bawahku anak haram,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@jafarsidik6574,bang aku udah th 10,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rezaaditya9755,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@avenabel1361,Sponsorrrr,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@tidaktahubang7004, @bangryangmg  Di Mana Mana Pasti Ada Lu,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bayualkhadri7430,Promosi,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ryuu9173,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@mrizkyy8259,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@catnormal9643, @bangryangmg  dimana mana lu anyihg,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arisetiawan3945,Sponsorrr,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@andrichandra7410,Udah bang aku udah th 6 aku udah Veteran,3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@alassas9989,"INfo jual Akun Coc max th 13 baru up th 14 dong bang..
butuh cuan Buat nambah kebutuhan kuliah. . 🙏",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@haz3508,Gaskan ramaikan coc lagi,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Rewan72,Di endorse kah bang sama supercell,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ferdiyansah0746,Bang brando klo nyerang teori 10 titik gimna,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@fadlirasulianto150,Baru aje pensiun bang masak instal lagi 😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Animasijaea,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@akbara1098,GAAKK,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hfz_trx,First,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ytzahra1525,Ok,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@pick2858,Endors,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@AR-vh2ut, @mansky_2202  epep burik,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Frizzen.,"Udah dong, udah Main Lagi 😂 masih TH 5, 9, 11 🤣🤣",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muhammadafandi2411,Aku Masih Main Coc Dan Sekarang udah TH 12,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@baguspurwanto1734,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bismawho9415,endorse,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@imzzrrrz2212,Bang main dragon mania legends,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Tinoo_.711,Sponsor,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@akbarrinaldo2078,Sponsor,3 tahun yang lalu
